city_from_name,city_to_name,city_from_coord,city_to_coord,distance,weight_class,cost_per_unit,co2_per_unit
Dusseldorf,Bucharest,"(51.2254018, 6.7763137)","(44.4361414, 26.1027202)",1625.1608,2,605.03,1316.38
Dusseldorf,Bucharest,"(51.2254018, 6.7763137)","(44.4361414, 26.1027202)",1625.1608,3,655.45,1426.08
Dusseldorf,Bucharest,"(51.2254018, 6.7763137)","(44.4361414, 26.1027202)",1625.1608,4,705.87,1535.78
Dusseldorf,Bucharest,"(51.2254018, 6.7763137)","(44.4361414, 26.1027202)",1625.1608,5,756.29,1645.48
Dusseldorf,Bucharest,"(51.2254018, 6.7763137)","(44.4361414, 26.1027202)",1625.1608,6,806.71,1755.17
Dusseldorf,Bucharest,"(51.2254018, 6.7763137)","(44.4361414, 26.1027202)",1625.1608,7,857.13,1864.87
Dusseldorf,Bucharest,"(51.2254018, 6.7763137)","(44.4361414, 26.1027202)",1625.1608,8,907.55,1974.57
Dusseldorf,Bucharest,"(51.2254018, 6.7763137)","(44.4361414, 26.1027202)",1625.1608,9,957.97,2084.27
Dusseldorf,Budapest,"(51.2254018, 6.7763137)","(47.4979937, 19.0403594)",980.9822,0,381.29,662.16
Dusseldorf,Budapest,"(51.2254018, 6.7763137)","(47.4979937, 19.0403594)",980.9822,1,419.42,728.38
Dusseldorf,Budapest,"(51.2254018, 6.7763137)","(47.4979937, 19.0403594)",980.9822,2,457.55,794.6
Dusseldorf,Budapest,"(51.2254018, 6.7763137)","(47.4979937, 19.0403594)",980.9822,3,495.67,860.81
Dusseldorf,Budapest,"(51.2254018, 6.7763137)","(47.4979937, 19.0403594)",980.9822,4,533.8,927.03
Dusseldorf,Budapest,"(51.2254018, 6.7763137)","(47.4979937, 19.0403594)",980.9822,5,571.93,993.24
Dusseldorf,Budapest,"(51.2254018, 6.7763137)","(47.4979937, 19.0403594)",980.9822,6,610.06,1059.46
Dusseldorf,Budapest,"(51.2254018, 6.7763137)","(47.4979937, 19.0403594)",980.9822,7,648.19,1125.68
Dusseldorf,Budapest,"(51.2254018, 6.7763137)","(47.4979937, 19.0403594)",980.9822,8,686.32,1191.89
Dusseldorf,Budapest,"(51.2254018, 6.7763137)","(47.4979937, 19.0403594)",980.9822,9,724.45,1258.11
Dusseldorf,Naples,"(51.2254018, 6.7763137)","(40.8358846, 14.2487679)",1290.0187,0,444.36,870.76
Dusseldorf,Naples,"(51.2254018, 6.7763137)","(40.8358846, 14.2487679)",1290.0187,1,488.79,957.84
Dusseldorf,Naples,"(51.2254018, 6.7763137)","(40.8358846, 14.2487679)",1290.0187,2,533.23,1044.92
Dusseldorf,Naples,"(51.2254018, 6.7763137)","(40.8358846, 14.2487679)",1290.0187,3,577.66,1131.99
Dusseldorf,Naples,"(51.2254018, 6.7763137)","(40.8358846, 14.2487679)",1290.0187,4,622.1,1219.07
Dusseldorf,Naples,"(51.2254018, 6.7763137)","(40.8358846, 14.2487679)",1290.0187,5,666.53,1306.14
Dusseldorf,Naples,"(51.2254018, 6.7763137)","(40.8358846, 14.2487679)",1290.0187,6,710.97,1393.22
Dusseldorf,Naples,"(51.2254018, 6.7763137)","(40.8358846, 14.2487679)",1290.0187,7,755.41,1480.3
Dusseldorf,Naples,"(51.2254018, 6.7763137)","(40.8358846, 14.2487679)",1290.0187,8,799.84,1567.37
Dusseldorf,Naples,"(51.2254018, 6.7763137)","(40.8358846, 14.2487679)",1290.0187,9,844.28,1654.45
Dusseldorf,Lisbon,"(51.2254018, 6.7763137)","(38.7077507, -9.1365919)",1865.7471,0,543.19,1259.38
Dusseldorf,Lisbon,"(51.2254018, 6.7763137)","(38.7077507, -9.1365919)",1865.7471,1,597.51,1385.32
Dusseldorf,Lisbon,"(51.2254018, 6.7763137)","(38.7077507, -9.1365919)",1865.7471,2,651.83,1511.26
Dusseldorf,Lisbon,"(51.2254018, 6.7763137)","(38.7077507, -9.1365919)",1865.7471,3,706.15,1637.19
Dusseldorf,Lisbon,"(51.2254018, 6.7763137)","(38.7077507, -9.1365919)",1865.7471,4,760.47,1763.13
Dusseldorf,Lisbon,"(51.2254018, 6.7763137)","(38.7077507, -9.1365919)",1865.7471,5,814.79,1889.07
Dusseldorf,Lisbon,"(51.2254018, 6.7763137)","(38.7077507, -9.1365919)",1865.7471,6,869.11,2015.01
Dusseldorf,Lisbon,"(51.2254018, 6.7763137)","(38.7077507, -9.1365919)",1865.7471,7,923.43,2140.94
Dusseldorf,Lisbon,"(51.2254018, 6.7763137)","(38.7077507, -9.1365919)",1865.7471,8,977.75,2266.88
Dusseldorf,Lisbon,"(51.2254018, 6.7763137)","(38.7077507, -9.1365919)",1865.7471,9,1032.07,2392.82
Dusseldorf,Turin,"(51.2254018, 6.7763137)","(45.0677551, 7.6824892)",687.985,0,310.66,464.39
Dusseldorf,Turin,"(51.2254018, 6.7763137)","(45.0677551, 7.6824892)",687.985,1,341.72,510.83
Dusseldorf,Turin,"(51.2254018, 6.7763137)","(45.0677551, 7.6824892)",687.985,2,372.79,557.27
Dusseldorf,Turin,"(51.2254018, 6.7763137)","(45.0677551, 7.6824892)",687.985,3,403.85,603.71
Dusseldorf,Turin,"(51.2254018, 6.7763137)","(45.0677551, 7.6824892)",687.985,4,434.92,650.15
Dusseldorf,Turin,"(51.2254018, 6.7763137)","(45.0677551, 7.6824892)",687.985,5,465.98,696.58
Dusseldorf,Turin,"(51.2254018, 6.7763137)","(45.0677551, 7.6824892)",687.985,6,497.05,743.02
Dusseldorf,Turin,"(51.2254018, 6.7763137)","(45.0677551, 7.6824892)",687.985,7,528.12,789.46
Dusseldorf,Turin,"(51.2254018, 6.7763137)","(45.0677551, 7.6824892)",687.985,8,559.18,835.9
Dusseldorf,Turin,"(51.2254018, 6.7763137)","(45.0677551, 7.6824892)",687.985,9,590.25,882.34
Dusseldorf,Hanover,"(51.2254018, 6.7763137)","(52.3744779, 9.7385532)",241.017,0,159.32,162.69
Dusseldorf,Hanover,"(51.2254018, 6.7763137)","(52.3744779, 9.7385532)",241.017,1,175.25,178.96
Dusseldorf,Hanover,"(51.2254018, 6.7763137)","(52.3744779, 9.7385532)",241.017,2,191.18,195.22
Dusseldorf,Hanover,"(51.2254018, 6.7763137)","(52.3744779, 9.7385532)",241.017,3,207.12,211.49
Dusseldorf,Hanover,"(51.2254018, 6.7763137)","(52.3744779, 9.7385532)",241.017,4,223.05,227.76
Dusseldorf,Hanover,"(51.2254018, 6.7763137)","(52.3744779, 9.7385532)",241.017,5,238.98,244.03
Dusseldorf,Hanover,"(51.2254018, 6.7763137)","(52.3744779, 9.7385532)",241.017,6,254.91,260.3
Dusseldorf,Hanover,"(51.2254018, 6.7763137)","(52.3744779, 9.7385532)",241.017,7,270.84,276.57
Dusseldorf,Hanover,"(51.2254018, 6.7763137)","(52.3744779, 9.7385532)",241.017,8,286.78,292.84
Dusseldorf,Hanover,"(51.2254018, 6.7763137)","(52.3744779, 9.7385532)",241.017,9,302.71,309.1
Dusseldorf,Malmö,"(51.2254018, 6.7763137)","(55.6052931, 13.0001566)",638.922,0,297.34,431.27
Dusseldorf,Malmö,"(51.2254018, 6.7763137)","(55.6052931, 13.0001566)",638.922,1,327.07,474.4
Dusseldorf,Malmö,"(51.2254018, 6.7763137)","(55.6052931, 13.0001566)",638.922,2,356.81,517.53
Dusseldorf,Malmö,"(51.2254018, 6.7763137)","(55.6052931, 13.0001566)",638.922,3,386.54,560.65
Dusseldorf,Malmö,"(51.2254018, 6.7763137)","(55.6052931, 13.0001566)",638.922,4,416.27,603.78
Dusseldorf,Malmö,"(51.2254018, 6.7763137)","(55.6052931, 13.0001566)",638.922,5,446.01,646.91
Dusseldorf,Malmö,"(51.2254018, 6.7763137)","(55.6052931, 13.0001566)",638.922,6,475.74,690.04
Dusseldorf,Malmö,"(51.2254018, 6.7763137)","(55.6052931, 13.0001566)",638.922,7,505.47,733.16
Dusseldorf,Malmö,"(51.2254018, 6.7763137)","(55.6052931, 13.0001566)",638.922,8,535.21,776.29
Dusseldorf,Malmö,"(51.2254018, 6.7763137)","(55.6052931, 13.0001566)",638.922,9,564.94,819.42
Dusseldorf,Helsinki,"(51.2254018, 6.7763137)","(60.1674881, 24.9427473)",1506.2793,0,483.79,1016.74
Dusseldorf,Helsinki,"(51.2254018, 6.7763137)","(60.1674881, 24.9427473)",1506.2793,1,532.17,1118.41
Dusseldorf,Helsinki,"(51.2254018, 6.7763137)","(60.1674881, 24.9427473)",1506.2793,2,580.55,1220.09
Dusseldorf,Helsinki,"(51.2254018, 6.7763137)","(60.1674881, 24.9427473)",1506.2793,3,628.93,1321.76
Dusseldorf,Helsinki,"(51.2254018, 6.7763137)","(60.1674881, 24.9427473)",1506.2793,4,677.31,1423.43
Dusseldorf,Helsinki,"(51.2254018, 6.7763137)","(60.1674881, 24.9427473)",1506.2793,5,725.69,1525.11
Dusseldorf,Helsinki,"(51.2254018, 6.7763137)","(60.1674881, 24.9427473)",1506.2793,6,774.07,1626.78
Dusseldorf,Helsinki,"(51.2254018, 6.7763137)","(60.1674881, 24.9427473)",1506.2793,7,822.45,1728.46
Dusseldorf,Helsinki,"(51.2254018, 6.7763137)","(60.1674881, 24.9427473)",1506.2793,8,870.82,1830.13
Dusseldorf,Helsinki,"(51.2254018, 6.7763137)","(60.1674881, 24.9427473)",1506.2793,9,919.2,1931.8
Dusseldorf,Prague,"(51.2254018, 6.7763137)","(50.0874654, 14.4212535)",554.9521,0,273.21,374.59
Dusseldorf,Prague,"(51.2254018, 6.7763137)","(50.0874654, 14.4212535)",554.9521,1,300.53,412.05
Dusseldorf,Prague,"(51.2254018, 6.7763137)","(50.0874654, 14.4212535)",554.9521,2,327.85,449.51
Dusseldorf,Prague,"(51.2254018, 6.7763137)","(50.0874654, 14.4212535)",554.9521,3,355.17,486.97
Dusseldorf,Prague,"(51.2254018, 6.7763137)","(50.0874654, 14.4212535)",554.9521,4,382.49,524.43
Dusseldorf,Prague,"(51.2254018, 6.7763137)","(50.0874654, 14.4212535)",554.9521,5,409.81,561.89
Dusseldorf,Prague,"(51.2254018, 6.7763137)","(50.0874654, 14.4212535)",554.9521,6,437.13,599.35
Dusseldorf,Prague,"(51.2254018, 6.7763137)","(50.0874654, 14.4212535)",554.9521,7,464.46,636.81
Dusseldorf,Prague,"(51.2254018, 6.7763137)","(50.0874654, 14.4212535)",554.9521,8,491.78,674.27
Dusseldorf,Prague,"(51.2254018, 6.7763137)","(50.0874654, 14.4212535)",554.9521,9,519.1,711.73
Dusseldorf,Valencia,"(51.2254018, 6.7763137)","(39.4697065, -0.3763353)",1420.0225,0,468.45,958.52
Dusseldorf,Valencia,"(51.2254018, 6.7763137)","(39.4697065, -0.3763353)",1420.0225,1,515.29,1054.37
Dusseldorf,Valencia,"(51.2254018, 6.7763137)","(39.4697065, -0.3763353)",1420.0225,2,562.14,1150.22
Dusseldorf,Valencia,"(51.2254018, 6.7763137)","(39.4697065, -0.3763353)",1420.0225,3,608.98,1246.07
Dusseldorf,Valencia,"(51.2254018, 6.7763137)","(39.4697065, -0.3763353)",1420.0225,4,655.83,1341.92
Dusseldorf,Valencia,"(51.2254018, 6.7763137)","(39.4697065, -0.3763353)",1420.0225,5,702.67,1437.77
Dusseldorf,Valencia,"(51.2254018, 6.7763137)","(39.4697065, -0.3763353)",1420.0225,6,749.52,1533.62
Dusseldorf,Valencia,"(51.2254018, 6.7763137)","(39.4697065, -0.3763353)",1420.0225,7,796.36,1629.48
Dusseldorf,Valencia,"(51.2254018, 6.7763137)","(39.4697065, -0.3763353)",1420.0225,8,843.21,1725.33
Dusseldorf,Valencia,"(51.2254018, 6.7763137)","(39.4697065, -0.3763353)",1420.0225,9,890.05,1821.18
Dusseldorf,Bremen,"(51.2254018, 6.7763137)","(53.0758196, 8.8071646)",248.4044,0,162.67,167.67
Dusseldorf,Bremen,"(51.2254018, 6.7763137)","(53.0758196, 8.8071646)",248.4044,1,178.94,184.44
Dusseldorf,Bremen,"(51.2254018, 6.7763137)","(53.0758196, 8.8071646)",248.4044,2,195.21,201.21
Dusseldorf,Bremen,"(51.2254018, 6.7763137)","(53.0758196, 8.8071646)",248.4044,3,211.48,217.97
Dusseldorf,Bremen,"(51.2254018, 6.7763137)","(53.0758196, 8.8071646)",248.4044,4,227.74,234.74
Dusseldorf,Bremen,"(51.2254018, 6.7763137)","(53.0758196, 8.8071646)",248.4044,5,244.01,251.51
Dusseldorf,Bremen,"(51.2254018, 6.7763137)","(53.0758196, 8.8071646)",248.4044,6,260.28,268.28
Dusseldorf,Bremen,"(51.2254018, 6.7763137)","(53.0758196, 8.8071646)",248.4044,7,276.54,285.04
Dusseldorf,Bremen,"(51.2254018, 6.7763137)","(53.0758196, 8.8071646)",248.4044,8,292.81,301.81
Dusseldorf,Bremen,"(51.2254018, 6.7763137)","(53.0758196, 8.8071646)",248.4044,9,309.08,318.58
Dusseldorf,Porto,"(51.2254018, 6.7763137)","(41.1494512, -8.6107884)",1626.5104,0,504.42,1097.89
Dusseldorf,Porto,"(51.2254018, 6.7763137)","(41.1494512, -8.6107884)",1626.5104,1,554.86,1207.68
Dusseldorf,Porto,"(51.2254018, 6.7763137)","(41.1494512, -8.6107884)",1626.5104,2,605.3,1317.47
Dusseldorf,Porto,"(51.2254018, 6.7763137)","(41.1494512, -8.6107884)",1626.5104,3,655.75,1427.26
Dusseldorf,Porto,"(51.2254018, 6.7763137)","(41.1494512, -8.6107884)",1626.5104,4,706.19,1537.05
Dusseldorf,Porto,"(51.2254018, 6.7763137)","(41.1494512, -8.6107884)",1626.5104,5,756.63,1646.84
Dusseldorf,Porto,"(51.2254018, 6.7763137)","(41.1494512, -8.6107884)",1626.5104,6,807.07,1756.63
Dusseldorf,Porto,"(51.2254018, 6.7763137)","(41.1494512, -8.6107884)",1626.5104,7,857.51,1866.42
Dusseldorf,Porto,"(51.2254018, 6.7763137)","(41.1494512, -8.6107884)",1626.5104,8,907.96,1976.21
Dusseldorf,Porto,"(51.2254018, 6.7763137)","(41.1494512, -8.6107884)",1626.5104,9,958.4,2086
Zaragoza,Venlo,"(41.6521342, -0.8809428)","(51.39244885, 6.1511724144122955)",1208.4067,0,428.57,815.67
Zaragoza,Venlo,"(41.6521342, -0.8809428)","(51.39244885, 6.1511724144122955)",1208.4067,1,471.42,897.24
Zaragoza,Venlo,"(41.6521342, -0.8809428)","(51.39244885, 6.1511724144122955)",1208.4067,2,514.28,978.81
Zaragoza,Venlo,"(41.6521342, -0.8809428)","(51.39244885, 6.1511724144122955)",1208.4067,3,557.14,1060.38
Zaragoza,Venlo,"(41.6521342, -0.8809428)","(51.39244885, 6.1511724144122955)",1208.4067,4,599.99,1141.94
Zaragoza,Venlo,"(41.6521342, -0.8809428)","(51.39244885, 6.1511724144122955)",1208.4067,5,642.85,1223.51
Zaragoza,Venlo,"(41.6521342, -0.8809428)","(51.39244885, 6.1511724144122955)",1208.4067,6,685.71,1305.08
Zaragoza,Venlo,"(41.6521342, -0.8809428)","(51.39244885, 6.1511724144122955)",1208.4067,7,728.56,1386.65
Zaragoza,Venlo,"(41.6521342, -0.8809428)","(51.39244885, 6.1511724144122955)",1208.4067,8,771.42,1468.21
Zaragoza,Venlo,"(41.6521342, -0.8809428)","(51.39244885, 6.1511724144122955)",1208.4067,9,814.28,1549.78
Zaragoza,Bratislava,"(41.6521342, -0.8809428)","(48.1516988, 17.1093063)",1588.623,0,498.01,1072.32
Zaragoza,Bratislava,"(41.6521342, -0.8809428)","(48.1516988, 17.1093063)",1588.623,1,547.81,1179.55
Zaragoza,Bratislava,"(41.6521342, -0.8809428)","(48.1516988, 17.1093063)",1588.623,2,597.61,1286.78
Zaragoza,Bratislava,"(41.6521342, -0.8809428)","(48.1516988, 17.1093063)",1588.623,3,647.41,1394.02
Zaragoza,Bratislava,"(41.6521342, -0.8809428)","(48.1516988, 17.1093063)",1588.623,4,697.21,1501.25
Zaragoza,Bratislava,"(41.6521342, -0.8809428)","(48.1516988, 17.1093063)",1588.623,5,747.01,1608.48
Zaragoza,Bratislava,"(41.6521342, -0.8809428)","(48.1516988, 17.1093063)",1588.623,6,796.82,1715.71
Zaragoza,Bratislava,"(41.6521342, -0.8809428)","(48.1516988, 17.1093063)",1588.623,7,846.62,1822.94
Zaragoza,Bratislava,"(41.6521342, -0.8809428)","(48.1516988, 17.1093063)",1588.623,8,896.42,1930.18
Zaragoza,Bratislava,"(41.6521342, -0.8809428)","(48.1516988, 17.1093063)",1588.623,9,946.22,2037.41
Zaragoza,Hamburg,"(41.6521342, -0.8809428)","(53.550341, 10.000654)",1551.5661,0,491.66,1047.31
Zaragoza,Hamburg,"(41.6521342, -0.8809428)","(53.550341, 10.000654)",1551.5661,1,540.83,1152.04
Zaragoza,Hamburg,"(41.6521342, -0.8809428)","(53.550341, 10.000654)",1551.5661,2,589.99,1256.77
Zaragoza,Hamburg,"(41.6521342, -0.8809428)","(53.550341, 10.000654)",1551.5661,3,639.16,1361.5
Zaragoza,Hamburg,"(41.6521342, -0.8809428)","(53.550341, 10.000654)",1551.5661,4,688.32,1466.23
Zaragoza,Hamburg,"(41.6521342, -0.8809428)","(53.550341, 10.000654)",1551.5661,5,737.49,1570.96
Zaragoza,Hamburg,"(41.6521342, -0.8809428)","(53.550341, 10.000654)",1551.5661,6,786.66,1675.69
Zaragoza,Hamburg,"(41.6521342, -0.8809428)","(53.550341, 10.000654)",1551.5661,7,835.82,1780.42
Zaragoza,Hamburg,"(41.6521342, -0.8809428)","(53.550341, 10.000654)",1551.5661,8,884.99,1885.15
Zaragoza,Hamburg,"(41.6521342, -0.8809428)","(53.550341, 10.000654)",1551.5661,9,934.15,1989.88
Zaragoza,Rome,"(41.6521342, -0.8809428)","(41.8933203, 12.4829321)",1110.3378,0,408.82,749.48
Zaragoza,Rome,"(41.6521342, -0.8809428)","(41.8933203, 12.4829321)",1110.3378,1,449.7,824.43
Zaragoza,Rome,"(41.6521342, -0.8809428)","(41.8933203, 12.4829321)",1110.3378,2,490.58,899.37
Zaragoza,Rome,"(41.6521342, -0.8809428)","(41.8933203, 12.4829321)",1110.3378,3,531.46,974.32
Zaragoza,Rome,"(41.6521342, -0.8809428)","(41.8933203, 12.4829321)",1110.3378,4,572.35,1049.27
Zaragoza,Rome,"(41.6521342, -0.8809428)","(41.8933203, 12.4829321)",1110.3378,5,613.23,1124.22
Zaragoza,Rome,"(41.6521342, -0.8809428)","(41.8933203, 12.4829321)",1110.3378,6,654.11,1199.16
Zaragoza,Rome,"(41.6521342, -0.8809428)","(41.8933203, 12.4829321)",1110.3378,7,694.99,1274.11
Zaragoza,Rome,"(41.6521342, -0.8809428)","(41.8933203, 12.4829321)",1110.3378,8,735.87,1349.06
Zaragoza,Rome,"(41.6521342, -0.8809428)","(41.8933203, 12.4829321)",1110.3378,9,776.76,1424.01
Zaragoza,Lille,"(41.6521342, -0.8809428)","(50.6365654, 3.0635282)",1043.724,0,394.87,704.51
Zaragoza,Lille,"(41.6521342, -0.8809428)","(50.6365654, 3.0635282)",1043.724,1,434.36,774.97
Zaragoza,Lille,"(41.6521342, -0.8809428)","(50.6365654, 3.0635282)",1043.724,2,473.84,845.42
Zaragoza,Lille,"(41.6521342, -0.8809428)","(50.6365654, 3.0635282)",1043.724,3,513.33,915.87
Zaragoza,Lille,"(41.6521342, -0.8809428)","(50.6365654, 3.0635282)",1043.724,4,552.82,986.32
Zaragoza,Lille,"(41.6521342, -0.8809428)","(50.6365654, 3.0635282)",1043.724,5,592.3,1056.77
Zaragoza,Lille,"(41.6521342, -0.8809428)","(50.6365654, 3.0635282)",1043.724,6,631.79,1127.22
Zaragoza,Lille,"(41.6521342, -0.8809428)","(50.6365654, 3.0635282)",1043.724,7,671.28,1197.67
Zaragoza,Lille,"(41.6521342, -0.8809428)","(50.6365654, 3.0635282)",1043.724,8,710.76,1268.12
Zaragoza,Lille,"(41.6521342, -0.8809428)","(50.6365654, 3.0635282)",1043.724,9,750.25,1338.58
Zaragoza,Liege,"(41.6521342, -0.8809428)","(50.6450944, 5.5736112)",1116.0416,0,409.99,753.33
Zaragoza,Liege,"(41.6521342, -0.8809428)","(50.6450944, 5.5736112)",1116.0416,1,450.99,828.66
Zaragoza,Liege,"(41.6521342, -0.8809428)","(50.6450944, 5.5736112)",1116.0416,2,491.99,903.99
Zaragoza,Liege,"(41.6521342, -0.8809428)","(50.6450944, 5.5736112)",1116.0416,3,532.99,979.33
Zaragoza,Liege,"(41.6521342, -0.8809428)","(50.6450944, 5.5736112)",1116.0416,4,573.99,1054.66
Zaragoza,Liege,"(41.6521342, -0.8809428)","(50.6450944, 5.5736112)",1116.0416,5,614.99,1129.99
Zaragoza,Liege,"(41.6521342, -0.8809428)","(50.6450944, 5.5736112)",1116.0416,6,655.99,1205.32
Zaragoza,Liege,"(41.6521342, -0.8809428)","(50.6450944, 5.5736112)",1116.0416,7,696.99,1280.66
Zaragoza,Liege,"(41.6521342, -0.8809428)","(50.6450944, 5.5736112)",1116.0416,8,737.99,1355.99
Zaragoza,Liege,"(41.6521342, -0.8809428)","(50.6450944, 5.5736112)",1116.0416,9,778.99,1431.32
Zaragoza,Warsaw,"(41.6521342, -0.8809428)","(52.2337172, 21.071432235636493)",2030.693,0,568.42,1370.72
Zaragoza,Warsaw,"(41.6521342, -0.8809428)","(52.2337172, 21.071432235636493)",2030.693,1,625.26,1507.79
Zaragoza,Warsaw,"(41.6521342, -0.8809428)","(52.2337172, 21.071432235636493)",2030.693,2,682.1,1644.86
Zaragoza,Warsaw,"(41.6521342, -0.8809428)","(52.2337172, 21.071432235636493)",2030.693,3,738.94,1781.93
Zaragoza,Warsaw,"(41.6521342, -0.8809428)","(52.2337172, 21.071432235636493)",2030.693,4,795.78,1919
Zaragoza,Warsaw,"(41.6521342, -0.8809428)","(52.2337172, 21.071432235636493)",2030.693,5,852.62,2056.08
Zaragoza,Warsaw,"(41.6521342, -0.8809428)","(52.2337172, 21.071432235636493)",2030.693,6,909.47,2193.15
Zaragoza,Warsaw,"(41.6521342, -0.8809428)","(52.2337172, 21.071432235636493)",2030.693,7,966.31,2330.22
Zaragoza,Warsaw,"(41.6521342, -0.8809428)","(52.2337172, 21.071432235636493)",2030.693,8,1023.15,2467.29
Zaragoza,Warsaw,"(41.6521342, -0.8809428)","(52.2337172, 21.071432235636493)",2030.693,9,1079.99,2604.36
Zaragoza,Paris,"(41.6521342, -0.8809428)","(48.8588897, 2.3200410217200766)",839.2165,0,348.78,566.47
Zaragoza,Paris,"(41.6521342, -0.8809428)","(48.8588897, 2.3200410217200766)",839.2165,1,383.65,623.12
Zaragoza,Paris,"(41.6521342, -0.8809428)","(48.8588897, 2.3200410217200766)",839.2165,2,418.53,679.77
Zaragoza,Paris,"(41.6521342, -0.8809428)","(48.8588897, 2.3200410217200766)",839.2165,3,453.41,736.41
Zaragoza,Paris,"(41.6521342, -0.8809428)","(48.8588897, 2.3200410217200766)",839.2165,4,488.29,793.06
Zaragoza,Paris,"(41.6521342, -0.8809428)","(48.8588897, 2.3200410217200766)",839.2165,5,523.17,849.71
Zaragoza,Paris,"(41.6521342, -0.8809428)","(48.8588897, 2.3200410217200766)",839.2165,6,558.04,906.35
Zaragoza,Paris,"(41.6521342, -0.8809428)","(48.8588897, 2.3200410217200766)",839.2165,7,592.92,963
Zaragoza,Paris,"(41.6521342, -0.8809428)","(48.8588897, 2.3200410217200766)",839.2165,8,627.8,1019.65
Zaragoza,Paris,"(41.6521342, -0.8809428)","(48.8588897, 2.3200410217200766)",839.2165,9,662.68,1076.3
Zaragoza,Lyon,"(41.6521342, -0.8809428)","(45.7578137, 4.8320114)",647.847,0,299.8,437.3
Zaragoza,Lyon,"(41.6521342, -0.8809428)","(45.7578137, 4.8320114)",647.847,1,329.78,481.03
Zaragoza,Lyon,"(41.6521342, -0.8809428)","(45.7578137, 4.8320114)",647.847,2,359.76,524.76
Zaragoza,Lyon,"(41.6521342, -0.8809428)","(45.7578137, 4.8320114)",647.847,3,389.74,568.49
Zaragoza,Lyon,"(41.6521342, -0.8809428)","(45.7578137, 4.8320114)",647.847,4,419.72,612.22
Zaragoza,Lyon,"(41.6521342, -0.8809428)","(45.7578137, 4.8320114)",647.847,5,449.7,655.95
Zaragoza,Lyon,"(41.6521342, -0.8809428)","(45.7578137, 4.8320114)",647.847,6,479.68,699.67
Zaragoza,Lyon,"(41.6521342, -0.8809428)","(45.7578137, 4.8320114)",647.847,7,509.66,743.4
Zaragoza,Lyon,"(41.6521342, -0.8809428)","(45.7578137, 4.8320114)",647.847,8,539.64,787.13
Zaragoza,Lyon,"(41.6521342, -0.8809428)","(45.7578137, 4.8320114)",647.847,9,569.62,830.86
Zaragoza,Marseille,"(41.6521342, -0.8809428)","(43.2961743, 5.3699525)",545.3384,0,270.33,368.1
Zaragoza,Marseille,"(41.6521342, -0.8809428)","(43.2961743, 5.3699525)",545.3384,1,297.36,404.91
Zaragoza,Marseille,"(41.6521342, -0.8809428)","(43.2961743, 5.3699525)",545.3384,2,324.39,441.72
Zaragoza,Marseille,"(41.6521342, -0.8809428)","(43.2961743, 5.3699525)",545.3384,3,351.42,478.53
Zaragoza,Marseille,"(41.6521342, -0.8809428)","(43.2961743, 5.3699525)",545.3384,4,378.46,515.34
Zaragoza,Marseille,"(41.6521342, -0.8809428)","(43.2961743, 5.3699525)",545.3384,5,405.49,552.16
Zaragoza,Marseille,"(41.6521342, -0.8809428)","(43.2961743, 5.3699525)",545.3384,6,432.52,588.97
Zaragoza,Marseille,"(41.6521342, -0.8809428)","(43.2961743, 5.3699525)",545.3384,7,459.55,625.78
Zaragoza,Marseille,"(41.6521342, -0.8809428)","(43.2961743, 5.3699525)",545.3384,8,486.59,662.59
Zaragoza,Marseille,"(41.6521342, -0.8809428)","(43.2961743, 5.3699525)",545.3384,9,513.62,699.4
Zaragoza,Bordeaux,"(41.6521342, -0.8809428)","(44.841225, -0.5800364)",355.1412,0,206.54,239.72
Zaragoza,Bordeaux,"(41.6521342, -0.8809428)","(44.841225, -0.5800364)",355.1412,1,227.2,263.69
Zaragoza,Bordeaux,"(41.6521342, -0.8809428)","(44.841225, -0.5800364)",355.1412,2,247.85,287.66
Zaragoza,Bordeaux,"(41.6521342, -0.8809428)","(44.841225, -0.5800364)",355.1412,3,268.51,311.64
Zaragoza,Bordeaux,"(41.6521342, -0.8809428)","(44.841225, -0.5800364)",355.1412,4,289.16,335.61
Zaragoza,Bordeaux,"(41.6521342, -0.8809428)","(44.841225, -0.5800364)",355.1412,5,309.82,359.58
Zaragoza,Bordeaux,"(41.6521342, -0.8809428)","(44.841225, -0.5800364)",355.1412,6,330.47,383.55
